@ Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz
N=119164, scalar::force_pair 39666 [ms]
N=119164, scalar::force_sorted 33589 [ms]
N=119164, scalar::force_next 29178 [ms]
N=119164, knl::avx512::force_intrin 10168 [ms]
N=119164, knl::avx512::force_intrin_swp 7613 [ms]
N=119164, knl::avx512::force_intrin_swp_pf 7914 [ms]
N=119164, knl::avx512::force_intrin_z_swp 6602 [ms]
